city,timestamp,temperature,season
New York,2010-02-15,-7.485302446779178,winter
New York,2010-02-16,1.2443083389300673,winter
New York,2010-02-17,0.9971373763038278,winter
New York,2010-02-18,2.8843212250792902,winter
New York,2010-02-19,-6.315706339589383,winter
New York,2010-02-20,-8.135968580834838,winter
New York,2010-02-21,4.274394474737137,winter
New York,2010-02-22,4.742739354839186,winter
New York,2010-02-23,1.7852627830766776,winter
New York,2010-02-24,1.3638561191190288,winter
New York,2010-02-25,4.8641439910967685,winter
New York,2010-02-26,-4.763146272230561,winter
New York,2010-02-27,-5.589378458377714,winter
New York,2010-02-28,-0.28435242368031177,winter
New York,2010-03-01,12.211239637677156,spring
New York,2010-03-02,15.227143631174417,spring
New York,2010-03-03,5.60737793222412,spring
New York,2010-03-04,11.392342263564775,spring
New York,2010-03-05,11.479286528574473,spring
New York,2010-03-06,13.220747278403636,spring
New York,2010-03-07,5.832110360177084,spring
New York,2010-03-08,6.411461142786508,spring
New York,2010-03-09,4.294449920935306,spring
New York,2010-03-10,10.500973900189889,spring
New York,2010-03-11,8.158628128028866,spring
New York,2010-03-12,5.370867944124689,spring
New York,2010-03-13,15.954096326771941,spring
New York,2010-03-14,8.588800945945886,spring
New York,2010-03-15,11.891907629288818,spring
New York,2010-03-16,4.73551436923506,spring
New York,2010-03-17,5.200632974341765,spring
New York,2010-03-18,2.425859959314108,spring
New York,2010-03-19,7.7126662084078585,spring
New York,2010-03-20,15.412452564009495,spring
New York,2010-03-21,7.3129838233091915,spring
New York,2010-03-22,7.681946039823313,spring
New York,2010-03-23,9.445204238742463,spring
New York,2010-03-24,6.189650656073778,spring
New York,2010-03-25,11.3529523692854,spring
New York,2010-03-26,14.695231581313243,spring
New York,2010-03-27,14.55606594427707,spring
New York,2010-03-28,9.176250678861836,spring
New York,2010-03-29,10.450133957702379,spring
New York,2010-03-30,7.779967199819149,spring
New York,2010-03-31,19.77923379485233,spring
New York,2010-04-01,16.17364842400571,spring
New York,2010-04-02,9.244698544665177,spring
New York,2010-04-03,19.97401216932664,spring
New York,2010-04-04,12.561222860351736,spring
New York,2010-04-05,6.377548719351846,spring
New York,2010-04-06,15.479720545059083,spring
New York,2010-04-07,12.285792757412523,spring
New York,2010-04-08,18.621904891648196,spring
New York,2010-04-09,8.908943963357196,spring
New York,2010-04-10,12.548946959475078,spring
New York,2010-04-11,11.65796550842074,spring
New York,2010-04-12,5.690603360769248,spring
New York,2010-04-13,14.282254792456223,spring
New York,2010-04-14,10.267556214151167,spring
New York,2010-04-15,14.784190965441583,spring
New York,2010-04-16,8.555017307515545,spring
New York,2010-04-17,17.985091216649714,spring
New York,2010-04-18,2.3488345931730983,spring
New York,2010-04-19,12.832716202383946,spring
New York,2010-04-20,1.8942073509035318,spring
New York,2010-04-21,7.336037188904189,spring
New York,2010-04-22,1.9335180000114391,spring
New York,2010-04-23,10.407708475304426,spring
New York,2010-04-24,10.011847546187411,spring
New York,2010-04-25,7.788380645060469,spring
New York,2010-04-26,1.6214990816033943,spring
New York,2010-04-27,10.255783334691756,spring
New York,2010-04-28,1.7804687540934587,spring
New York,2010-04-29,4.713664730883168,spring
New York,2010-04-30,5.956388359483387,spring
New York,2010-05-01,3.978196820509422,spring
New York,2010-05-02,2.270825249138171,spring
New York,2010-05-03,12.611306911908535,spring
New York,2010-05-04,4.602639808441969,spring
New York,2010-05-05,2.3614351143578274,spring
New York,2010-05-06,3.7998175904772067,spring
New York,2010-05-07,10.546921208838645,spring
New York,2010-05-08,7.874560426998714,spring
New York,2010-05-09,12.189470645076515,spring
New York,2010-05-10,12.711457476662419,spring
New York,2010-05-11,9.630752604554381,spring
New York,2010-05-12,13.39699471261564,spring
New York,2010-05-13,17.57902644739449,spring
New York,2010-05-14,10.486355464484554,spring
New York,2010-05-15,11.270942669407718,spring
New York,2010-05-16,7.750441169434754,spring
New York,2010-05-17,2.8100337255315875,spring
New York,2010-05-18,8.59446479419928,spring
New York,2010-05-19,12.62069350961443,spring
New York,2010-05-20,13.592409981691544,spring
New York,2010-05-21,9.52182756558046,spring
New York,2010-05-22,6.929817947815984,spring
New York,2010-05-23,16.098045610089585,spring
New York,2010-05-24,7.623507886717681,spring
New York,2010-05-25,7.880895107979829,spring
New York,2010-05-26,2.0994042461262774,spring
New York,2010-05-27,12.967058059344046,spring
New York,2010-05-28,18.591335081833655,spring
New York,2010-05-29,13.669910392643107,spring
New York,2010-05-30,9.168044187158388,spring
New York,2010-05-31,11.360378669143046,spring
New York,2010-06-01,27.820842171003985,summer
New York,2010-06-02,19.989001537257277,summer
New York,2010-06-03,16.682785509037274,summer
New York,2010-06-04,20.49044275935867,summer
New York,2010-06-05,28.96899869773383,summer
New York,2010-06-06,16.080183354226925,summer
New York,2010-06-07,19.213948497394313,summer
New York,2010-06-08,22.184033149274775,summer
New York,2010-06-09,23.36834920759516,summer
New York,2010-06-10,19.79809789742827,summer
New York,2010-06-11,24.54486631833275,summer
New York,2010-06-12,28.241236666133197,summer
New York,2010-06-13,21.836975620954703,summer
New York,2010-06-14,23.628848923353473,summer
New York,2010-06-15,21.011477730815656,summer
New York,2010-06-16,24.70794719379485,summer
New York,2010-06-17,19.93508764792677,summer
New York,2010-06-18,29.372229171684413,summer
New York,2010-06-19,26.447246465683758,summer
New York,2010-06-20,29.392356267819917,summer
New York,2010-06-21,26.436662170807736,summer
New York,2010-06-22,19.16878957898568,summer
New York,2010-06-23,25.394848257682966,summer
New York,2010-06-24,16.956754754218245,summer
New York,2010-06-25,15.172572365590028,summer
New York,2010-06-26,22.38859672030098,summer
New York,2010-06-27,29.158991355320136,summer
New York,2010-06-28,25.11383443623185,summer
New York,2010-06-29,26.66229099416975,summer
New York,2010-06-30,18.169941278787615,summer
New York,2010-07-01,31.94258608769522,summer
New York,2010-07-02,26.307841004155993,summer
New York,2010-07-03,29.173583358345525,summer
New York,2010-07-04,23.118505410952974,summer
New York,2010-07-05,19.20623754638185,summer
New York,2010-07-06,32.100926960648685,summer
New York,2010-07-07,26.627546070696994,summer
New York,2010-07-08,22.043866511436295,summer
New York,2010-07-09,30.736660791267184,summer
New York,2010-07-10,18.12309868134579,summer
New York,2010-07-11,27.570414269398658,summer
New York,2010-07-12,20.33241633605701,summer
New York,2010-07-13,22.48054493483414,summer
New York,2010-07-14,20.962454755912443,summer
New York,2010-07-15,26.213244577061097,summer
New York,2010-07-16,22.618744113167757,summer
New York,2010-07-17,27.372360249615493,summer
New York,2010-07-18,18.315770597677986,summer
New York,2010-07-19,21.9788277450559,summer
New York,2010-07-20,27.904736695175746,summer
New York,2010-07-21,23.352914208757472,summer
New York,2010-07-22,21.963661030004065,summer
New York,2010-07-23,24.849181040134532,summer
New York,2010-07-24,34.10252815687812,summer
New York,2010-07-25,13.216136444035488,summer
New York,2010-07-26,32.57032136613316,summer
New York,2010-07-27,24.39404158574118,summer
New York,2010-07-28,17.047988716794404,summer
New York,2010-07-29,25.774013718035054,summer
New York,2010-07-30,26.92039877448496,summer
New York,2010-07-31,21.395387003918547,summer
New York,2010-08-01,23.14908928112735,summer
New York,2010-08-02,25.21142932780407,summer
New York,2010-08-03,23.239559876485753,summer
New York,2010-08-04,21.28607104218659,summer
New York,2010-08-05,21.70729693826208,summer
New York,2010-08-06,26.840774192835262,summer
New York,2010-08-07,26.570743461978033,summer
New York,2010-08-08,27.132757320476905,summer
New York,2010-08-09,35.91195667198139,summer
New York,2010-08-10,22.19167027639422,summer
New York,2010-08-11,28.890344090690657,summer
New York,2010-08-12,17.693926278782065,summer
New York,2010-08-13,28.569545583775337,summer
New York,2010-08-14,25.66191958259375,summer
New York,2010-08-15,28.297012475859706,summer
New York,2010-08-16,29.087890677648023,summer
New York,2010-08-17,21.787052540335168,summer
New York,2010-08-18,17.313106258147755,summer
New York,2010-08-19,31.483486710953244,summer
New York,2010-08-20,24.71039463109804,summer
New York,2010-08-21,28.77121847723686,summer
New York,2010-08-22,29.584616273351507,summer
New York,2010-08-23,27.799368165132975,summer
New York,2010-08-24,24.45309166531076,summer
New York,2010-08-25,25.732781993472784,summer
New York,2010-08-26,25.98759165094819,summer
New York,2010-08-27,27.804311571282625,summer
New York,2010-08-28,29.78690372746128,summer
New York,2010-08-29,26.91828638745031,summer
New York,2010-08-30,25.925780144575864,summer
New York,2010-08-31,14.406515169679695,summer
New York,2010-09-01,13.830564330438328,autumn
New York,2010-09-02,13.917399352510328,autumn
New York,2010-09-03,24.929134920234212,autumn
New York,2010-09-04,16.05775828478581,autumn
New York,2010-09-05,16.926695698786002,autumn
New York,2010-09-06,8.081391061811354,autumn
New York,2010-09-07,11.163742705407325,autumn
New York,2010-09-08,16.336253884112597,autumn
New York,2010-09-09,18.025212847926987,autumn
New York,2010-09-10,12.856684414075485,autumn
New York,2010-09-11,13.767118612690565,autumn
New York,2010-09-12,11.447775414682058,autumn
New York,2010-09-13,17.218851931670823,autumn
New York,2010-09-14,19.56338702385679,autumn
New York,2010-09-15,10.5993691990125,autumn
New York,2010-09-16,16.354592690220542,autumn
New York,2010-09-17,12.216416796461697,autumn
New York,2010-09-18,14.740143135500553,autumn
New York,2010-09-19,14.126278839829206,autumn
New York,2010-09-20,27.033546079453092,autumn
New York,2010-09-21,17.983107295474777,autumn
New York,2010-09-22,11.125158680785274,autumn
New York,2010-09-23,18.91795595845281,autumn
New York,2010-09-24,21.532509584943845,autumn
New York,2010-09-25,10.024080583443151,autumn
New York,2010-09-26,12.332141990642661,autumn
New York,2010-09-27,9.128342103001515,autumn
New York,2010-09-28,12.613384319686155,autumn
New York,2010-09-29,11.974816434174937,autumn
New York,2010-09-30,18.493555573329463,autumn
New York,2010-10-01,12.333291491308575,autumn
New York,2010-10-02,20.57848091424724,autumn
New York,2010-10-03,12.969491660663383,autumn
New York,2010-10-04,14.512167276221367,autumn
New York,2010-10-05,15.93650188015016,autumn
New York,2010-10-06,13.260198691571746,autumn
New York,2010-10-07,19.03043620517,autumn
New York,2010-10-08,3.6055149288302086,autumn
New York,2010-10-09,16.023170611546053,autumn
New York,2010-10-10,8.735137747270109,autumn
New York,2010-10-11,20.35489743454852,autumn
New York,2010-10-12,14.65893314448562,autumn
New York,2010-10-13,21.579944173490745,autumn
New York,2010-10-14,17.447389624119033,autumn
New York,2010-10-15,9.0251742308356,autumn
New York,2010-10-16,13.589456355171514,autumn
New York,2010-10-17,17.371075090883792,autumn
New York,2010-10-18,7.001388215297741,autumn
New York,2010-10-19,14.084188518730613,autumn
New York,2010-10-20,20.01122157103817,autumn
New York,2010-10-21,12.115739026502329,autumn
New York,2010-10-22,12.300328702213637,autumn
New York,2010-10-23,16.15586701435446,autumn
New York,2010-10-24,6.554749165595359,autumn
New York,2010-10-25,17.46229853029918,autumn
New York,2010-10-26,4.185450722780615,autumn
New York,2010-10-27,12.671117005702312,autumn
New York,2010-10-28,19.942718130262126,autumn
New York,2010-10-29,16.50488904737539,autumn
New York,2010-10-30,19.374933993018562,autumn
New York,2010-10-31,22.06626420339752,autumn
New York,2010-11-01,9.778104782840876,autumn
New York,2010-11-02,17.68539534109231,autumn
New York,2010-11-03,16.019591884521127,autumn
New York,2010-11-04,18.269684968255508,autumn
New York,2010-11-05,14.362818305011917,autumn
New York,2010-11-06,16.442342269949005,autumn
New York,2010-11-07,9.418287917066678,autumn
New York,2010-11-08,6.117724989103765,autumn
New York,2010-11-09,16.428511856502656,autumn
New York,2010-11-10,14.564807442405131,autumn
New York,2010-11-11,15.065601748322418,autumn
New York,2010-11-12,12.224201495279168,autumn
New York,2010-11-13,1.4646878078116377,autumn
New York,2010-11-14,9.66481417771375,autumn
New York,2010-11-15,5.886336239950188,autumn
New York,2010-11-16,6.7062650155880945,autumn
New York,2010-11-17,15.608259709487536,autumn
New York,2010-11-18,15.494984290191804,autumn
New York,2010-11-19,17.409109541676642,autumn
New York,2010-11-20,17.153370343241612,autumn
New York,2010-11-21,10.252595803350946,autumn
New York,2010-11-22,15.094467513166387,autumn
New York,2010-11-23,17.844949075289076,autumn
New York,2010-11-24,21.38252653250397,autumn
New York,2010-11-25,11.411083623568265,autumn
New York,2010-11-26,15.200813386504127,autumn
New York,2010-11-27,11.898050200535662,autumn
New York,2010-11-28,17.501684264757387,autumn
New York,2010-11-29,15.695635727899273,autumn
New York,2010-11-30,11.445290444051867,autumn
New York,2010-12-01,8.870690404429673,winter
New York,2010-12-02,6.765069495159577,winter
New York,2010-12-03,2.535164020273432,winter
New York,2010-12-04,-1.1702971792363417,winter
New York,2010-12-05,-1.6765501044504947,winter
New York,2010-12-06,7.388496547893951,winter
New York,2010-12-07,-5.133151207940303,winter
New York,2010-12-08,5.553620145148095,winter
New York,2010-12-09,6.620532275677144,winter
New York,2010-12-10,0.7400907488571846,winter
New York,2010-12-11,-10.648812174462947,winter
New York,2010-12-12,1.7699370780717678,winter
New York,2010-12-13,1.729708882239295,winter
New York,2010-12-14,0.46744400110782686,winter
New York,2010-12-15,-9.806943998363321,winter
New York,2010-12-16,3.7462702632277582,winter
New York,2010-12-17,0.19081060834430486,winter
New York,2010-12-18,-6.943688960059921,winter
New York,2010-12-19,-1.0737141077197867,winter
New York,2010-12-20,-5.237983841860143,winter
New York,2010-12-21,-5.063327940470387,winter
New York,2010-12-22,2.729489959235834,winter
New York,2010-12-23,-3.269577565732966,winter
New York,2010-12-24,-5.9905785221880645,winter
New York,2010-12-25,0.5737603469213309,winter
New York,2010-12-26,-4.410576579196925,winter
New York,2010-12-27,3.174596428876269,winter
New York,2010-12-28,1.5425849510133773,winter
New York,2010-12-29,-2.9649295271923553,winter
New York,2010-12-30,-0.12104479512860374,winter
New York,2010-12-31,-10.730398749248614,winter
New York,2011-01-01,2.6533693923758337,winter
New York,2011-01-02,-3.2433194718205707,winter
New York,2011-01-03,-4.191890240444308,winter
New York,2011-01-04,2.8857578719657,winter
New York,2011-01-05,-0.6332941739747533,winter
New York,2011-01-06,-5.68380335469159,winter
New York,2011-01-07,-1.3327405115453737,winter
New York,2011-01-08,0.36855039248360133,winter
New York,2011-01-09,-0.0420189390571178,winter
New York,2011-01-10,-0.7591430634299898,winter
New York,2011-01-11,0.22767642177514252,winter
New York,2011-01-12,1.7571262466477737,winter
New York,2011-01-13,-0.6755161893247159,winter
New York,2011-01-14,10.238014531623987,winter
New York,2011-01-15,-0.2847479327354441,winter
New York,2011-01-16,-3.9038153363095693,winter
New York,2011-01-17,6.557882010229515,winter
New York,2011-01-18,2.552378343392911,winter
New York,2011-01-19,0.42720029302229956,winter
New York,2011-01-20,1.2537512074957475,winter
New York,2011-01-21,1.7677300894237384,winter
New York,2011-01-22,1.7424074943971872,winter
New York,2011-01-23,1.0278144841133727,winter
New York,2011-01-24,-7.084794176733624,winter
New York,2011-01-25,-2.866320871269454,winter
New York,2011-01-26,-1.4077410736485165,winter
New York,2011-01-27,-5.510754209680318,winter
New York,2011-01-28,-3.294045789190686,winter
New York,2011-01-29,-1.476814292287537,winter
New York,2011-01-30,-0.7886348179817106,winter
New York,2011-01-31,2.174162680529044,winter
New York,2011-02-01,0.17052386296142294,winter
New York,2011-02-02,-2.9862143562848993,winter
New York,2011-02-03,-4.509372385948435,winter
New York,2011-02-04,0.10252788899446938,winter
New York,2011-02-05,10.486411108377112,winter
New York,2011-02-06,10.290930347319334,winter
New York,2011-02-07,-6.765336590846553,winter
New York,2011-02-08,3.133107953027294,winter
New York,2011-02-09,-10.852607963378793,winter
New York,2011-02-10,-8.067681958348883,winter
New York,2011-02-11,5.76805220154588,winter
New York,2011-02-12,3.1959549057849346,winter
New York,2011-02-13,-3.341586830735186,winter
New York,2011-02-14,-12.347692043374725,winter
New York,2011-02-15,-7.819643589793791,winter
New York,2011-02-16,-4.796649370234179,winter
New York,2011-02-17,7.2192293941772405,winter
New York,2011-02-18,-2.837356990098949,winter
New York,2011-02-19,1.577974438849417,winter
New York,2011-02-20,-4.8465238277082685,winter
New York,2011-02-21,-1.9623790698287298,winter
New York,2011-02-22,-5.377884932422469,winter
New York,2011-02-23,-4.2242855104569,winter
New York,2011-02-24,0.47122018706025937,winter
New York,2011-02-25,-5.562744708553878,winter
New York,2011-02-26,-3.2337900419544443,winter
New York,2011-02-27,-7.1322470999679775,winter
New York,2011-02-28,-1.0769119374248164,winter
New York,2011-03-01,10.655874149043692,spring
New York,2011-03-02,6.586744469223724,spring
New York,2011-03-03,6.97472414859948,spring
New York,2011-03-04,10.66912260295191,spring
New York,2011-03-05,8.112944212858022,spring
New York,2011-03-06,18.51873962195112,spring
New York,2011-03-07,2.8718908915523613,spring
New York,2011-03-08,5.350128496916855,spring
New York,2011-03-09,19.309985005343872,spring
New York,2011-03-10,3.9837318367629004,spring
New York,2011-03-11,3.7590555878381027,spring
New York,2011-03-12,9.884478769147702,spring
New York,2011-03-13,10.471930697086524,spring
New York,2011-03-14,7.996804425492512,spring
New York,2011-03-15,14.343910561952953,spring
New York,2011-03-16,11.90578401765839,spring
New York,2011-03-17,11.271394752568295,spring
New York,2011-03-18,1.931502196657437,spring
New York,2011-03-19,10.12766386402933,spring
New York,2011-03-20,9.36991247743616,spring
New York,2011-03-21,6.078156356636797,spring
New York,2011-03-22,11.061062404934164,spring
New York,2011-03-23,13.941389011407153,spring
New York,2011-03-24,10.7032146939119,spring
New York,2011-03-25,7.0747660239536625,spring
New York,2011-03-26,7.613895644091383,spring
New York,2011-03-27,7.270739620930703,spring
New York,2011-03-28,13.00183564775639,spring
New York,2011-03-29,13.844296139917045,spring
New York,2011-03-30,17.229056560758245,spring
New York,2011-03-31,7.03897195185106,spring
New York,2011-04-01,5.989296994693806,spring
New York,2011-04-02,7.912998273987952,spring
New York,2011-04-03,8.443708055413344,spring
New York,2011-04-04,7.505966040903578,spring
New York,2011-04-05,3.6498536664819126,spring
New York,2011-04-06,8.235366088703762,spring
New York,2011-04-07,6.16614851823718,spring
New York,2011-04-08,9.726756601583665,spring
New York,2011-04-09,10.647139245810642,spring
New York,2011-04-10,7.559037262579782,spring
New York,2011-04-11,5.828281959317396,spring
New York,2011-04-12,20.416882805292985,spring
New York,2011-04-13,3.55337043278844,spring
New York,2011-04-14,9.65896552688834,spring
New York,2011-04-15,7.810898544631793,spring
New York,2011-04-16,3.789028840599231,spring
New York,2011-04-17,13.042842667603193,spring
New York,2011-04-18,13.611806265964299,spring
New York,2011-04-19,4.930641804509067,spring
New York,2011-04-20,13.042148304582245,spring
New York,2011-04-21,3.2718044468066223,spring
New York,2011-04-22,14.130049627939158,spring
New York,2011-04-23,4.798194126949467,spring
New York,2011-04-24,13.783822641429463,spring
New York,2011-04-25,5.102996509082772,spring
New York,2011-04-26,10.7075771421549,spring
New York,2011-04-27,8.668960941951305,spring
New York,2011-04-28,16.277876531474853,spring
New York,2011-04-29,12.807816498051896,spring
New York,2011-04-30,6.653505217512111,spring
New York,2011-05-01,9.942272450664001,spring
New York,2011-05-02,10.571090101633704,spring
New York,2011-05-03,6.609169954428918,spring
New York,2011-05-04,12.1822053282483,spring
New York,2011-05-05,17.410374239981795,spring
New York,2011-05-06,10.734008333622821,spring
New York,2011-05-07,14.207957146563459,spring
New York,2011-05-08,15.438492713907912,spring
New York,2011-05-09,13.520562765145634,spring
New York,2011-05-10,10.144021713960434,spring
New York,2011-05-11,21.186211135642047,spring
New York,2011-05-12,15.8242991940657,spring
New York,2011-05-13,8.755285326477102,spring
New York,2011-05-14,19.992729126535274,spring
New York,2011-05-15,15.251325371312506,spring
New York,2011-05-16,0.2750363093372403,spring
New York,2011-05-17,9.98650351286887,spring
New York,2011-05-18,2.6348073088005295,spring
New York,2011-05-19,18.627300693406376,spring
New York,2011-05-20,11.175366947037137,spring
New York,2011-05-21,6.716709978329563,spring
New York,2011-05-22,-0.9758424874089382,spring
New York,2011-05-23,-1.489324842715959,spring
New York,2011-05-24,1.9502010317632106,spring
New York,2011-05-25,6.4092422061850245,spring
New York,2011-05-26,13.436818248090564,spring
New York,2011-05-27,6.081391975962411,spring
New York,2011-05-28,7.423148466781302,spring
New York,2011-05-29,10.361909417838387,spring
New York,2011-05-30,8.51468155192399,spring
New York,2011-05-31,7.870178683237315,spring
New York,2011-06-01,31.44532265502225,summer
New York,2011-06-02,28.149164926210837,summer
New York,2011-06-03,18.790008012898475,summer
New York,2011-06-04,31.553557163375316,summer
New York,2011-06-05,20.903847915784752,summer
New York,2011-06-06,25.391667424315497,summer
New York,2011-06-07,19.2554839576666,summer
New York,2011-06-08,30.63395863523933,summer
New York,2011-06-09,19.316757499758985,summer
New York,2011-06-10,28.76768768527357,summer
New York,2011-06-11,24.387030051944453,summer
New York,2011-06-12,29.150881579630806,summer
New York,2011-06-13,24.059277189678024,summer
New York,2011-06-14,24.727782298799376,summer
New York,2011-06-15,31.00102167184668,summer
New York,2011-06-16,30.375858731748746,summer
New York,2011-06-17,10.019077772012704,summer
New York,2011-06-18,19.720383747048643,summer
New York,2011-06-19,25.8278072181091,summer
New York,2011-06-20,31.08932574981493,summer
New York,2011-06-21,27.78939483083115,summer
New York,2011-06-22,25.888451716044134,summer
New York,2011-06-23,20.636560667398264,summer
New York,2011-06-24,18.083270617229054,summer
New York,2011-06-25,19.73784986485176,summer
New York,2011-06-26,25.464506359365092,summer
New York,2011-06-27,28.93329612556151,summer
New York,2011-06-28,25.820582980224966,summer
New York,2011-06-29,23.412701993740868,summer
New York,2011-06-30,29.461498684301606,summer
New York,2011-07-01,19.07088711180841,summer
New York,2011-07-02,25.106477923051177,summer
New York,2011-07-03,23.951556220313684,summer
New York,2011-07-04,17.296533832432175,summer
New York,2011-07-05,25.559614374192883,summer
New York,2011-07-06,19.966333469550715,summer
New York,2011-07-07,13.040560129681113,summer
New York,2011-07-08,31.24655023389529,summer
New York,2011-07-09,16.35107607867677,summer
New York,2011-07-10,30.300313303369723,summer
New York,2011-07-11,33.21910547473882,summer
New York,2011-07-12,20.506393758427603,summer
New York,2011-07-13,22.62907064447271,summer
New York,2011-07-14,26.28379560202085,summer
New York,2011-07-15,31.81238195852798,summer
New York,2011-07-16,21.72192630368872,summer
New York,2011-07-17,21.117190984797002,summer
New York,2011-07-18,44.84653116251477,summer
New York,2011-07-19,27.922104183498334,summer
New York,2011-07-20,29.01087515345174,summer
New York,2011-07-21,19.154750004331703,summer
New York,2011-07-22,24.926447850793043,summer
New York,2011-07-23,28.477264390922365,summer
New York,2011-07-24,29.815822471247365,summer
New York,2011-07-25,26.311177066602905,summer
New York,2011-07-26,35.27603724339375,summer
New York,2011-07-27,30.57597750244843,summer
New York,2011-07-28,15.681731424520995,summer
New York,2011-07-29,21.383401799288105,summer
New York,2011-07-30,27.485548106001122,summer
New York,2011-07-31,27.477657467377487,summer
New York,2011-08-01,21.042466080671236,summer
New York,2011-08-02,32.754858128523914,summer
New York,2011-08-03,17.442849539658532,summer
New York,2011-08-04,31.481255227543343,summer
New York,2011-08-05,25.825691454189244,summer
New York,2011-08-06,25.895733837169914,summer
New York,2011-08-07,26.436863896770458,summer
New York,2011-08-08,16.91454533512225,summer
New York,2011-08-09,35.43258653245035,summer
New York,2011-08-10,32.50057231157551,summer
New York,2011-08-11,24.733414000594674,summer
New York,2011-08-12,20.976380896698682,summer
New York,2011-08-13,20.945027953652268,summer
New York,2011-08-14,26.218199422913838,summer
New York,2011-08-15,26.528487385473504,summer
New York,2011-08-16,19.680892465333883,summer
New York,2011-08-17,16.934693606144023,summer
New York,2011-08-18,33.27075046243986,summer
New York,2011-08-19,22.744601203725445,summer
New York,2011-08-20,24.04336791607243,summer
New York,2011-08-21,29.40662672922739,summer
New York,2011-08-22,27.47014108163517,summer
New York,2011-08-23,22.817916913951766,summer
New York,2011-08-24,30.747526634861757,summer
New York,2011-08-25,26.833388877867705,summer
New York,2011-08-26,23.417182358607405,summer
New York,2011-08-27,30.1373348672916,summer
New York,2011-08-28,23.18022197334759,summer
New York,2011-08-29,18.457948145582606,summer
New York,2011-08-30,24.537040697909212,summer
New York,2011-08-31,23.519248000294635,summer
New York,2011-09-01,16.14478209316799,autumn
New York,2011-09-02,14.562817956954163,autumn
New York,2011-09-03,25.934949165024072,autumn
New York,2011-09-04,19.03516487839921,autumn
New York,2011-09-05,11.119630269460751,autumn
New York,2011-09-06,7.341289210952915,autumn
New York,2011-09-07,11.615702054343428,autumn
New York,2011-09-08,18.37901586308712,autumn
New York,2011-09-09,10.103278951107232,autumn
New York,2011-09-10,12.317934072203922,autumn
New York,2011-09-11,21.857373268490992,autumn
New York,2011-09-12,10.685474965868782,autumn
New York,2011-09-13,25.658716150755538,autumn
New York,2011-09-14,20.39278568148279,autumn
New York,2011-09-15,10.341007265821599,autumn
New York,2011-09-16,9.925308566090125,autumn
New York,2011-09-17,20.82648011856783,autumn
New York,2011-09-18,9.541409752951505,autumn
New York,2011-09-19,9.1202268400461,autumn
New York,2011-09-20,12.006560776006127,autumn
New York,2011-09-21,15.578639254501134,autumn
New York,2011-09-22,20.174146947678395,autumn
New York,2011-09-23,15.462396166447064,autumn
New York,2011-09-24,13.21531892478541,autumn
New York,2011-09-25,10.105181310064566,autumn
New York,2011-09-26,20.866219889244903,autumn
New York,2011-09-27,7.590663484467921,autumn
New York,2011-09-28,17.740160285635156,autumn
New York,2011-09-29,3.6369357001693974,autumn
New York,2011-09-30,10.301187706744281,autumn
New York,2011-10-01,16.866204825209067,autumn
New York,2011-10-02,10.800486819660131,autumn
New York,2011-10-03,14.915452108573582,autumn
New York,2011-10-04,13.981538076084966,autumn
New York,2011-10-05,7.6323969576129596,autumn
New York,2011-10-06,17.201370153325318,autumn
New York,2011-10-07,23.231713474411077,autumn
New York,2011-10-08,11.240289277726067,autumn
New York,2011-10-09,12.482736998453491,autumn
New York,2011-10-10,18.3443738531087,autumn
New York,2011-10-11,14.954127185131975,autumn
New York,2011-10-12,13.853244486617303,autumn
